asistencia_clases,tareas_entregadas,participacion_clase,horas_estudio,promedio_evaluaciones,cursos_reprobados,actividades_extracurriculares,reportes_disciplinarios,riesgo,carnet,first_name,last_name,promedio_actual,gender
83.6,20,63.5,16.7,81.2,0,['club_lectura'],1,no riesgo,73-706-8766,Angel,Sanchez,60.3193,Bigender
84.8,15,95.7,9.0,81.1,0,['robotica'],1,no riesgo,28-663-2713,Diego,Torres,75.0922,Bigender
82.7,16,78.1,8.9,51.0,1,"['robotica', 'voluntariado']",0,riesgo,83-675-6181,Diego,Sanchez,53.0174,Agender
86.3,13,82.5,17.0,74.3,1,"['club_lectura', 'arte', 'club_ciencias']",0,no riesgo,24-838-5880,Jose,Perez,78.9362,Polygender
93.3,20,81.7,1.0,71.8,0,['periodico'],0,no riesgo,77-264-5379,Daniela,Castillo,76.2789,Agender
79.3,20,75.0,9.5,75.1,2,['teatro'],0,riesgo,75-433-5010,Daniela,Flores,79.8296,Agender
76.2,14,93.5,10.1,72.9,0,[],0,no riesgo,30-752-3147,Angel,Ramirez,78.5087,Genderfluid
80.1,20,60.7,7.2,77.5,0,['club_lectura'],0,no riesgo,89-354-5988,Juan,Gonzalez,62.4893,Bigender
100.0,20,64.7,9.1,72.2,0,"['periodico', 'club_ciencias', 'deportes']",0,no riesgo,81-487-9165,Daniela,Castillo,71.3816,Genderfluid
100.0,9,80.1,5.1,81.7,1,[],0,riesgo,30-466-9691,Juan,Castillo,80.9358,Genderfluid
89.4,13,56.3,2.3,69.7,0,['club_matematicas'],0,riesgo,64-932-4968,Juan,Perez,50.8408,Female
100.0,16,86.8,2.7,67.5,2,[],0,no riesgo,55-348-2081,Ana,Vargas,45.3718,Genderqueer
86.0,5,73.1,19.1,67.0,0,['deportes'],0,no riesgo,55-630-1204,Diego,Vargas,78.5789,Female
92.5,14,78.5,13.8,80.7,0,[],0,no riesgo,10-687-3933,Luis,Martinez,59.0413,Agender
95.0,14,73.9,15.0,81.5,1,"['musica', 'club_matematicas']",0,no riesgo,61-288-8173,Mateo,Flores,91.5913,Female
92.0,6,69.1,15.0,73.2,2,"['voluntariado', 'teatro']",0,riesgo,33-483-3473,Maria,Vargas,29.8992,Non-binary
93.7,11,81.0,16.8,79.1,2,"['club_matematicas', 'arte']",0,no riesgo,38-917-5704,Mateo,Martinez,66.449,Male
64.1,10,80.9,6.6,55.0,1,['ajedrez'],0,riesgo,86-812-4526,Angel,Vargas,75.7775,Polygender
76.0,20,70.9,5.7,54.5,2,[],0,riesgo,88-485-5866,Jose,Perez,79.7862,Genderfluid
81.9,15,75.0,10.5,62.8,1,[],0,riesgo,23-931-4181,Ana,Gonzalez,69.1447,Bigender
67.4,13,64.5,7.4,87.7,0,"['periodico', 'robotica']",1,riesgo,74-369-8672,Lucia,Martinez,59.9247,Female
83.4,5,66.5,13.6,74.7,0,['robotica'],0,no riesgo,27-354-4924,Juan,Torres,92.3745,Genderfluid
79.7,16,64.6,14.4,54.0,3,[],1,riesgo,12-685-9410,Lucia,Ramirez,58.4739,Male
75.2,15,51.4,9.3,82.4,2,"['club_matematicas', 'club_lectura']",2,riesgo,96-931-8959,Elena,Garcia,73.0403,Agender
83.8,8,90.2,18.3,91.6,0,"['deportes', 'musica']",0,no riesgo,80-780-3675,Diego,Torres,85.9423,Agender
61.4,9,96.3,18.9,90.6,1,['teatro'],0,no riesgo,91-906-9806,Lucia,Rodriguez,69.1586,Agender
85.3,17,66.5,9.3,55.9,0,"['club_matematicas', 'voluntariado']",1,riesgo,49-669-3925,Juan,Lopez,76.2657,Bigender
85.4,16,57.5,7.0,80.1,0,"['musica', 'voluntariado', 'teatro', 'deportes']",1,no riesgo,78-353-1469,Ana,Ramirez,77.2418,Male
91.5,10,88.8,16.1,84.6,0,[],1,no riesgo,22-941-8208,Juan,Vargas,100.0,Bigender
73.8,12,90.7,10.3,52.7,0,"['periodico', 'voluntariado', 'ajedrez', 'robotica']",1,no riesgo,67-209-4154,Camila,Vargas,68.1781,Non-binary
84.5,10,70.2,7.1,72.9,0,[],0,riesgo,87-824-5303,Angel,Martinez,98.8779,Bigender
79.0,13,89.2,6.4,68.8,2,[],0,riesgo,34-617-6452,Carlos,Vargas,69.403,Agender
77.0,20,67.1,9.8,74.5,1,['periodico'],1,riesgo,67-142-7231,Elena,Sanchez,62.0064,Bigender
100.0,6,88.1,17.6,73.8,1,['deportes'],1,no riesgo,47-462-4839,Juan,Garcia,83.4119,Polygender
86.9,15,54.2,3.7,64.2,1,[],0,riesgo,70-138-9974,Lucia,Martinez,75.8021,Genderfluid
72.3,10,67.7,17.4,75.4,0,"['teatro', 'arte']",0,no riesgo,41-961-3574,Mateo,Rodriguez,61.0048,Genderqueer
79.1,13,85.4,13.6,67.5,1,"['club_ciencias', 'voluntariado', 'musica']",0,no riesgo,94-806-6891,Diego,Torres,66.9656,Bigender
80.4,14,56.3,10.6,64.8,0,"['periodico', 'club_ciencias']",1,riesgo,32-629-8392,Marco,Ramirez,98.7507,Male
82.9,20,82.3,6.6,68.1,0,['club_matematicas'],1,riesgo,61-871-5357,Lucia,Vargas,62.7722,Polygender
92.7,16,79.6,15.4,90.4,1,[],0,no riesgo,96-466-7156,Elena,Torres,57.8982,Female
80.1,18,80.2,9.2,78.8,1,"['ajedrez', 'deportes']",0,no riesgo,59-369-5369,Maria,Lopez,74.7537,Bigender
93.5,15,87.3,13.5,61.5,2,"['club_matematicas', 'deportes']",0,no riesgo,54-972-3949,Jose,Rodriguez,84.0399,Female
62.4,8,68.4,13.2,71.5,1,"['robotica', 'deportes', 'arte']",1,riesgo,28-961-3186,Marco,Perez,97.7599,Agender
100.0,8,85.3,4.1,96.0,2,['club_matematicas'],1,riesgo,73-306-6117,Marco,Castillo,69.5466,Male
90.6,19,77.2,14.0,70.2,1,['ajedrez'],1,no riesgo,52-773-9289,Lucia,Garcia,74.4972,Bigender
90.2,20,78.3,14.3,59.4,1,"['club_matematicas', 'musica', 'teatro', 'club_lectura']",0,no riesgo,91-804-9247,Carlos,Sanchez,96.553,Bigender
88.9,20,84.0,10.9,60.3,0,"['arte', 'club_matematicas']",1,no riesgo,27-365-5385,Marco,Ramirez,84.4712,Non-binary
87.6,20,84.7,7.5,58.1,3,['periodico'],1,riesgo,70-195-8246,Juan,Martinez,100.0,Non-binary
91.0,8,58.0,14.3,85.8,1,"['teatro', 'club_ciencias', 'arte']",0,no riesgo,48-304-6850,Daniela,Castillo,68.3837,Non-binary
79.7,9,81.9,4.8,71.7,0,"['club_ciencias', 'ajedrez', 'robotica', 'club_matematicas']",0,no riesgo,65-321-5292,Camila,Torres,65.6002,Agender
67.7,17,69.3,7.8,59.4,4,[],1,riesgo,82-777-2115,Camila,Perez,67.1845,Male
90.6,19,79.0,4.0,66.1,1,['periodico'],1,no riesgo,91-821-1959,Daniela,Gonzalez,69.7827,Agender
93.4,19,76.1,15.7,60.8,0,['deportes'],0,no riesgo,21-273-3957,Lucia,Garcia,67.4936,Male
96.3,3,71.7,4.1,59.1,0,"['voluntariado', 'ajedrez']",2,riesgo,90-629-1188,Daniela,Sanchez,45.9232,Polygender
73.2,10,77.2,15.6,65.5,2,[],2,riesgo,17-654-4929,Elena,Garcia,71.9888,Female
80.8,16,62.0,7.7,72.2,1,"['musica', 'arte', 'club_lectura', 'deportes']",0,no riesgo,75-732-7331,Carlos,Perez,65.7251,Male
89.2,20,73.2,3.4,73.3,0,"['periodico', 'musica']",0,no riesgo,73-584-6820,Juan,Vargas,68.4942,Non-binary
100.0,10,84.7,4.6,64.3,0,"['arte', 'deportes']",0,no riesgo,77-436-5247,Marco,Gonzalez,91.4266,Male
85.3,13,89.3,7.8,60.8,2,"['arte', 'club_lectura']",1,riesgo,59-947-9897,Marco,Castillo,68.9502,Polygender
79.9,7,82.5,19.9,97.0,2,"['club_lectura', 'robotica', 'voluntariado', 'deportes']",0,no riesgo,31-521-8426,Juan,Flores,48.3815,Male
85.4,15,83.1,11.6,60.5,0,"['robotica', 'deportes', 'arte']",1,riesgo,77-511-1095,Valentina,Lopez,79.401,Agender
73.9,9,91.3,6.8,72.6,2,"['arte', 'musica']",0,riesgo,93-498-6189,Angel,Flores,45.6923,Female
92.8,16,71.3,14.3,78.3,1,"['robotica', 'musica']",1,no riesgo,55-814-1699,Daniela,Sanchez,58.6862,Genderqueer
69.7,15,83.6,12.2,67.0,2,[],2,riesgo,93-617-3635,Juan,Lopez,70.2148,Non-binary
94.7,10,71.1,12.3,85.0,0,"['club_ciencias', 'deportes', 'ajedrez', 'arte']",1,no riesgo,38-549-2573,Angel,Sanchez,49.4382,Non-binary
89.6,20,78.6,9.0,58.5,0,"['voluntariado', 'teatro']",0,no riesgo,69-856-4045,Camila,Flores,61.3206,Bigender
82.5,5,64.5,6.0,76.0,1,[],0,riesgo,47-424-2882,Daniela,Martinez,63.3301,Female
92.0,15,83.8,17.3,57.8,2,[],0,no riesgo,81-493-6824,Elena,Gonzalez,41.3952,Female
68.7,13,70.6,8.8,84.9,1,['periodico'],2,riesgo,17-692-6369,Juan,Ramirez,61.1267,Non-binary
68.7,18,76.9,2.9,100.0,1,[],1,no riesgo,68-148-3076,Carlos,Torres,65.2516,Female
69.5,17,48.1,16.8,70.3,1,[],0,riesgo,25-762-2332,Mateo,Sanchez,74.293,Bigender
89.2,20,64.2,18.3,84.5,0,[],0,no riesgo,20-533-6831,Elena,Flores,89.8493,Non-binary
89.4,14,89.3,4.8,83.3,1,"['ajedrez', 'periodico']",0,no riesgo,93-821-9319,Valentina,Sanchez,68.436,Genderqueer
78.7,0,83.7,8.2,71.1,1,['periodico'],1,riesgo,36-703-9807,Lucia,Lopez,89.752,Male
85.7,8,65.2,7.0,79.8,2,"['teatro', 'deportes', 'periodico']",1,no riesgo,95-279-4414,Carlos,Torres,68.7562,Genderqueer
80.2,11,71.7,14.8,65.2,0,"['club_lectura', 'club_matematicas']",0,no riesgo,33-643-2478,Daniela,Lopez,82.0319,Non-binary
82.3,8,96.4,4.2,87.4,1,"['arte', 'club_lectura']",1,no riesgo,63-928-5142,Ana,Vargas,81.4137,Non-binary
70.8,10,89.9,10.0,55.3,0,[],0,riesgo,39-524-6378,Juan,Gonzalez,64.2634,Agender
88.8,20,77.3,14.7,51.6,0,"['club_lectura', 'teatro']",0,no riesgo,38-739-1497,Diego,Flores,65.8483,Male
82.2,16,99.5,8.6,89.9,0,[],0,no riesgo,32-802-1310,Camila,Torres,67.607,Polygender
78.3,15,55.0,18.1,76.0,0,['arte'],1,no riesgo,28-472-7568,Mateo,Garcia,68.9323,Polygender
79.2,9,74.0,8.0,63.7,2,['voluntariado'],0,riesgo,25-614-5723,Angel,Rodriguez,54.881,Male
89.6,12,78.1,16.6,85.1,0,['teatro'],1,no riesgo,57-464-2877,Daniela,Torres,60.1963,Polygender
66.1,14,61.3,10.4,76.5,2,"['teatro', 'deportes']",0,riesgo,44-446-6712,Lucia,Rodriguez,76.2827,Polygender
88.6,16,77.9,10.6,73.9,2,"['teatro', 'club_matematicas']",0,no riesgo,58-581-3656,Mateo,Flores,60.5289,Bigender
64.7,4,72.9,16.9,66.4,0,[],0,riesgo,38-567-9410,Daniela,Martinez,92.2546,Bigender
100.0,20,82.2,3.3,57.4,3,"['arte', 'robotica', 'ajedrez']",0,no riesgo,27-138-3343,Luis,Perez,67.5676,Genderfluid
93.6,9,83.3,5.3,67.4,0,[],0,no riesgo,97-914-2536,Carlos,Garcia,43.0188,Genderfluid
84.9,20,87.6,8.2,60.3,2,"['teatro', 'deportes']",0,no riesgo,42-545-8455,Carlos,Vargas,80.9551,Genderfluid
96.2,11,82.0,12.8,72.1,0,"['club_matematicas', 'deportes', 'teatro']",1,no riesgo,99-258-4787,Mateo,Flores,85.7689,Genderfluid
82.7,14,66.2,10.1,89.8,2,[],0,no riesgo,59-882-1080,Lucia,Torres,97.9913,Non-binary
76.4,15,80.6,0.0,83.1,0,"['robotica', 'club_matematicas', 'club_ciencias']",1,no riesgo,34-847-4783,Angel,Sanchez,78.1696,Genderfluid
64.6,18,51.2,6.1,73.3,2,[],0,riesgo,96-112-8639,Daniela,Flores,85.6929,Agender
99.6,19,92.6,12.1,54.1,1,['deportes'],0,no riesgo,14-828-2639,Angel,Garcia,69.3447,Genderfluid
86.7,11,74.3,14.1,71.8,2,"['club_matematicas', 'arte', 'robotica']",0,no riesgo,60-398-3810,Marco,Rodriguez,37.461,Genderqueer
76.6,15,45.3,25.4,58.9,1,"['teatro', 'ajedrez', 'musica']",1,riesgo,25-853-7191,Jose,Perez,81.0582,Genderqueer
86.2,12,69.3,12.3,63.4,0,['musica'],0,no riesgo,77-706-6836,Valentina,Gonzalez,79.2377,Male
86.9,6,60.8,11.1,59.2,1,['club_matematicas'],2,riesgo,53-946-9610,Ana,Torres,70.3251,Agender
87.4,20,61.6,15.2,73.2,0,"['teatro', 'voluntariado']",0,no riesgo,59-629-9935,Ana,Lopez,61.7068,Non-binary
82.0,10,78.6,13.8,64.1,0,['voluntariado'],0,riesgo,94-725-3486,Daniela,Garcia,31.5993,Genderqueer
98.4,11,84.2,7.9,82.6,0,['arte'],0,no riesgo,43-615-6992,Valentina,Rodriguez,78.6115,Polygender
81.7,12,66.4,11.3,83.3,0,['periodico'],2,riesgo,81-520-1004,Marco,Martinez,64.8129,Genderqueer
97.0,15,91.7,5.4,87.3,0,['ajedrez'],0,no riesgo,92-174-2847,Lucia,Perez,46.5411,Polygender
77.5,20,86.3,17.6,80.2,0,"['musica', 'teatro']",0,no riesgo,95-204-3112,Camila,Vargas,44.8104,Polygender
82.9,17,65.9,14.5,64.3,0,[],0,no riesgo,52-660-4803,Ana,Gonzalez,63.7582,Male
92.3,15,96.0,2.6,62.7,0,[],0,no riesgo,33-608-8452,Daniela,Torres,42.1635,Female
71.8,20,71.2,9.7,73.4,3,"['arte', 'deportes']",1,riesgo,29-174-5979,Angel,Vargas,83.5249,Polygender
76.6,7,69.6,8.6,80.2,1,"['robotica', 'ajedrez', 'club_ciencias', 'voluntariado']",0,no riesgo,80-694-7649,Jose,Flores,58.4065,Non-binary
86.8,20,72.8,9.8,86.1,1,[],0,no riesgo,96-968-1917,Ana,Gonzalez,68.6383,Polygender
97.0,9,56.2,20.8,78.9,2,"['periodico', 'club_matematicas']",0,riesgo,67-915-3249,Diego,Vargas,81.7535,Genderqueer
100.0,7,82.2,12.6,87.2,0,['deportes'],0,no riesgo,77-138-4019,Lucia,Flores,83.6676,Genderqueer
89.9,16,87.0,14.9,80.2,1,"['voluntariado', 'club_matematicas', 'teatro']",2,no riesgo,85-209-8839,Jose,Rodriguez,54.1363,Female
100.0,15,79.4,13.8,79.4,0,"['voluntariado', 'club_matematicas']",1,no riesgo,26-924-4776,Lucia,Perez,67.8458,Polygender
91.8,20,77.5,16.3,77.6,3,['musica'],0,no riesgo,95-111-2078,Juan,Rodriguez,49.1258,Non-binary
79.8,20,77.0,10.6,65.7,1,"['deportes', 'voluntariado']",0,no riesgo,57-709-5822,Elena,Lopez,82.2899,Male
90.3,14,81.4,7.2,85.2,0,"['periodico', 'voluntariado', 'club_lectura']",0,no riesgo,83-905-9258,Mateo,Perez,75.1039,Bigender
68.8,1,69.3,4.9,77.4,0,"['periodico', 'club_ciencias']",0,riesgo,62-200-2239,Maria,Garcia,64.2107,Genderfluid
94.3,17,88.7,17.5,79.7,0,['robotica'],0,no riesgo,87-701-1977,Marco,Perez,83.8337,Agender
74.5,7,79.7,8.4,85.2,0,['ajedrez'],0,no riesgo,58-152-1837,Diego,Castillo,47.0307,Genderqueer
84.0,10,52.8,12.1,51.0,2,"['club_ciencias', 'ajedrez', 'musica']",0,riesgo,23-436-3941,Ana,Sanchez,100.0,Polygender
73.4,16,95.3,1.1,73.0,4,['club_lectura'],1,riesgo,63-822-8732,Valentina,Garcia,92.6748,Male
78.4,18,88.6,7.2,45.1,2,[],2,riesgo,30-986-4244,Daniela,Vargas,80.015,Non-binary
91.4,14,80.1,12.9,51.9,1,['club_ciencias'],0,riesgo,86-857-1430,Maria,Garcia,57.4525,Polygender
73.2,3,75.6,4.8,88.7,0,"['teatro', 'deportes']",0,riesgo,44-943-7909,Valentina,Castillo,83.222,Agender
81.4,9,91.9,14.8,79.6,0,['periodico'],0,no riesgo,37-312-4565,Angel,Lopez,64.9164,Bigender
81.6,16,80.0,11.1,72.8,1,"['club_ciencias', 'periodico']",0,no riesgo,32-790-4138,Diego,Martinez,66.9406,Bigender
89.2,13,75.5,11.6,47.5,2,"['musica', 'club_ciencias']",0,riesgo,76-796-8533,Elena,Vargas,68.4953,Male
100.0,16,73.3,15.5,72.2,1,"['robotica', 'teatro']",0,no riesgo,13-292-5029,Diego,Perez,53.6376,Genderfluid
69.5,15,83.0,12.6,75.6,1,[],0,no riesgo,87-939-8217,Luis,Castillo,39.9776,Female
69.6,17,86.9,5.0,72.6,0,"['voluntariado', 'deportes', 'robotica']",2,no riesgo,19-541-5139,Juan,Vargas,61.8164,Agender
83.5,19,81.7,4.7,80.9,3,['deportes'],0,no riesgo,49-677-3416,Camila,Sanchez,42.25,Genderfluid
70.4,11,76.1,10.4,46.2,0,['voluntariado'],0,riesgo,49-173-8248,Luis,Lopez,64.6941,Agender
64.6,14,87.1,8.2,99.5,1,[],1,riesgo,78-130-4252,Camila,Garcia,51.751,Genderfluid
82.7,9,91.8,7.4,76.7,0,"['ajedrez', 'club_matematicas', 'arte']",0,no riesgo,93-487-6604,Diego,Ramirez,77.9984,Genderqueer
79.9,17,62.5,1.3,88.7,0,[],0,riesgo,34-243-9822,Daniela,Rodriguez,67.1174,Female
78.0,9,69.7,13.5,65.3,1,['periodico'],1,riesgo,60-835-4027,Daniela,Gonzalez,65.1521,Female
91.9,11,70.2,13.5,73.2,1,"['periodico', 'deportes']",0,no riesgo,84-854-3245,Jose,Torres,61.0361,Female
87.9,18,68.9,0.0,76.6,1,['arte'],0,no riesgo,76-501-6818,Juan,Flores,75.1958,Bigender
84.1,12,74.3,8.2,63.3,1,[],0,riesgo,62-707-5496,Lucia,Castillo,86.641,Genderfluid
69.1,20,73.9,6.7,63.4,1,"['ajedrez', 'voluntariado', 'deportes']",0,no riesgo,99-399-5713,Elena,Rodriguez,47.7286,Non-binary
97.0,19,85.7,6.3,92.6,1,['robotica'],0,no riesgo,69-139-5439,Maria,Castillo,62.0252,Female
87.7,18,75.7,20.5,68.2,0,['deportes'],0,no riesgo,18-609-3216,Luis,Ramirez,83.7187,Bigender
79.8,12,69.8,5.8,56.9,0,"['robotica', 'deportes', 'arte']",0,riesgo,47-565-1735,Jose,Torres,72.9079,Agender
89.9,18,80.6,9.1,88.5,0,"['robotica', 'club_lectura']",0,no riesgo,26-119-7158,Daniela,Gonzalez,61.1937,Bigender
92.0,8,93.6,13.6,74.9,0,[],0,no riesgo,56-441-3478,Ana,Perez,95.2567,Genderfluid
96.8,18,82.6,9.2,52.0,1,[],1,riesgo,51-564-3659,Maria,Gonzalez,71.1262,Male
99.7,7,86.9,7.2,92.4,1,"['periodico', 'club_matematicas', 'robotica']",0,no riesgo,77-521-2797,Carlos,Torres,36.4565,Bigender
81.0,15,64.8,10.1,59.4,0,[],0,riesgo,68-321-1715,Elena,Gonzalez,82.823,Genderqueer
87.2,19,71.8,15.3,63.2,0,[],1,no riesgo,52-453-7578,Angel,Flores,72.1146,Genderqueer
98.1,5,69.9,2.3,72.9,1,"['club_lectura', 'robotica', 'deportes']",0,riesgo,16-726-7740,Juan,Martinez,92.893,Male
90.3,17,63.8,13.5,63.7,0,[],1,riesgo,93-777-8551,Maria,Gonzalez,55.4887,Male
77.9,15,79.3,11.1,81.1,0,"['club_lectura', 'robotica']",1,riesgo,14-622-4851,Marco,Castillo,65.4132,Bigender
85.0,15,95.9,9.8,63.1,3,"['club_matematicas', 'periodico']",0,no riesgo,30-839-4484,Mateo,Garcia,81.648,Female
75.5,20,74.8,12.2,81.0,0,"['club_ciencias', 'robotica', 'club_lectura', 'teatro']",1,no riesgo,98-313-3116,Valentina,Castillo,53.0753,Female
