asistencia_clases,tareas_entregadas,participacion_clase,horas_estudio,promedio_evaluaciones,cursos_reprobados,actividades_extracurriculares,reportes_disciplinarios,riesgo,carnet,first_name,last_name,promedio_actual,gender
87.8,12,94.2,11.8,70.4,1,"['deportes', 'periodico']",0,no riesgo,71-648-6210,Carlos,Flores,59.9777,Male
93.0,17,78.9,0.8,78.3,0,['arte'],1,no riesgo,59-814-3243,Angel,Flores,82.3459,Genderqueer
71.0,7,61.9,9.6,86.5,2,"['robotica', 'periodico']",0,riesgo,49-578-1507,Elena,Lopez,59.8367,Genderfluid
87.2,17,81.4,11.2,82.9,1,"['robotica', 'club_lectura']",0,no riesgo,83-855-8148,Angel,Gonzalez,48.07,Male
100.0,12,64.0,9.3,61.6,2,"['deportes', 'voluntariado', 'musica']",1,no riesgo,55-786-1261,Marco,Vargas,61.0054,Bigender
64.5,10,80.2,15.8,80.8,1,[],0,no riesgo,67-183-4033,Maria,Perez,78.4343,Non-binary
87.8,18,53.1,15.9,65.1,3,"['arte', 'robotica']",0,riesgo,49-627-1143,Angel,Martinez,70.5011,Bigender
95.1,20,85.5,10.6,33.5,1,"['club_lectura', 'musica', 'robotica']",0,no riesgo,44-211-1057,Carlos,Gonzalez,75.5466,Bigender
82.8,13,67.9,15.3,74.1,2,"['deportes', 'club_matematicas']",0,no riesgo,32-731-2958,Elena,Lopez,80.7481,Genderqueer
89.2,18,85.2,9.7,67.5,1,['teatro'],0,riesgo,75-387-7372,Mateo,Ramirez,72.0519,Bigender
90.8,10,67.1,5.6,77.2,0,"['periodico', 'ajedrez']",3,riesgo,68-745-3771,Luis,Lopez,82.6164,Agender
100.0,15,71.7,15.1,61.5,0,[],0,no riesgo,26-466-2256,Elena,Flores,59.0386,Genderqueer
79.7,19,67.7,16.7,82.5,0,[],0,riesgo,61-442-6184,Camila,Torres,74.2436,Genderfluid
89.4,14,89.2,8.7,66.5,2,['voluntariado'],1,riesgo,91-115-3752,Elena,Ramirez,66.106,Agender
74.3,20,58.6,8.3,67.0,1,"['teatro', 'arte', 'musica']",0,no riesgo,15-350-7983,Luis,Perez,67.8455,Bigender
72.7,14,83.9,18.0,56.3,0,[],0,no riesgo,96-105-7672,Marco,Lopez,84.2413,Male
100.0,19,56.5,14.2,76.7,0,['robotica'],0,no riesgo,95-802-5997,Carlos,Flores,92.3195,Non-binary
100.0,15,69.6,7.3,79.2,0,['periodico'],0,no riesgo,36-534-1278,Mateo,Perez,58.7803,Male
84.4,12,91.8,9.4,55.3,0,"['periodico', 'teatro']",2,riesgo,92-132-3153,Luis,Rodriguez,76.0822,Bigender
87.4,11,75.1,12.7,81.5,0,"['musica', 'arte']",0,riesgo,49-206-4442,Juan,Sanchez,87.8877,Male
83.4,8,55.1,14.6,55.5,0,"['musica', 'teatro', 'deportes']",0,no riesgo,39-410-7373,Maria,Castillo,48.7916,Genderfluid
80.7,12,83.8,6.2,49.8,1,['deportes'],0,riesgo,27-450-1190,Camila,Lopez,42.6489,Genderfluid
76.7,10,85.0,14.5,68.2,1,['club_matematicas'],1,riesgo,75-315-7275,Jose,Martinez,71.8989,Female
82.7,18,75.0,10.9,61.3,0,[],0,riesgo,99-356-6911,Camila,Vargas,82.4309,Agender
96.9,5,56.7,5.6,64.7,0,[],0,riesgo,43-995-1306,Carlos,Flores,76.387,Agender
87.9,17,70.7,5.5,74.1,0,"['voluntariado', 'club_matematicas', 'arte']",0,no riesgo,64-995-2564,Juan,Flores,56.7896,Agender
70.9,9,62.2,13.3,65.0,0,['deportes'],0,no riesgo,21-570-6989,Lucia,Perez,58.1395,Male
99.8,16,66.9,6.0,80.6,1,[],1,riesgo,86-378-9970,Luis,Lopez,57.7269,Bigender
74.4,11,78.9,1.7,73.5,0,[],0,riesgo,71-821-1350,Valentina,Torres,87.7526,Bigender
71.7,13,67.9,16.4,90.6,1,"['club_ciencias', 'arte']",3,riesgo,46-596-5189,Camila,Gonzalez,82.0042,Non-binary
92.0,13,83.3,6.5,57.3,0,"['club_ciencias', 'musica']",0,riesgo,60-746-8610,Juan,Flores,74.9378,Female
80.3,16,78.6,10.6,57.6,0,['arte'],1,riesgo,40-439-8838,Juan,Rodriguez,62.1239,Male
91.4,13,70.6,11.2,77.6,2,[],0,riesgo,12-563-4358,Angel,Rodriguez,68.4309,Male
78.2,9,78.7,9.8,80.5,0,[],0,riesgo,41-425-7711,Mateo,Sanchez,70.4504,Genderqueer
86.8,5,83.0,3.9,72.3,0,['deportes'],0,riesgo,93-678-6169,Ana,Sanchez,63.6451,Polygender
89.2,14,99.0,14.6,82.6,1,['deportes'],1,no riesgo,29-825-3225,Juan,Gonzalez,47.7546,Agender
89.4,19,64.0,15.7,69.3,0,['voluntariado'],1,no riesgo,33-674-7396,Jose,Gonzalez,76.5722,Polygender
94.9,11,72.7,7.8,83.6,0,['club_matematicas'],0,no riesgo,37-196-4839,Elena,Torres,76.8596,Male
87.4,20,59.7,14.2,65.0,2,['club_lectura'],1,riesgo,62-993-1316,Jose,Vargas,72.0596,Male
94.8,18,73.8,8.6,72.4,1,['periodico'],0,no riesgo,64-801-4371,Marco,Torres,69.1262,Polygender
92.6,11,79.3,19.5,57.5,1,['musica'],2,riesgo,35-277-8536,Valentina,Garcia,44.479,Polygender
75.6,11,48.4,4.3,90.3,2,['ajedrez'],0,riesgo,21-568-1571,Mateo,Torres,56.0656,Non-binary
80.6,20,65.5,13.5,49.8,1,['club_matematicas'],0,no riesgo,32-536-8436,Mateo,Torres,67.9074,Male
77.2,10,67.7,9.0,73.9,0,"['teatro', 'robotica', 'deportes', 'musica']",2,no riesgo,28-189-9429,Valentina,Perez,76.6267,Agender
94.7,14,98.1,0.9,70.7,0,"['deportes', 'ajedrez']",0,riesgo,39-103-9408,Mateo,Garcia,80.4949,Bigender
93.8,13,84.2,11.2,57.1,1,"['periodico', 'club_matematicas', 'robotica']",0,no riesgo,64-466-9494,Luis,Ramirez,62.4791,Bigender
74.5,10,55.3,5.1,66.9,1,['musica'],0,riesgo,24-700-3774,Ana,Vargas,64.9913,Agender
79.3,12,60.7,13.0,46.5,1,['club_lectura'],1,riesgo,33-914-1990,Elena,Castillo,72.1872,Bigender
88.6,14,62.1,15.9,67.9,1,['ajedrez'],1,riesgo,13-527-2700,Luis,Castillo,68.2821,Genderqueer
70.7,10,78.0,11.0,70.9,1,"['club_ciencias', 'robotica', 'voluntariado']",1,riesgo,50-655-5536,Camila,Lopez,73.0531,Polygender
81.8,13,74.5,12.1,69.7,2,"['deportes', 'ajedrez']",1,riesgo,11-324-1249,Elena,Perez,78.2128,Polygender
81.6,9,69.2,19.4,79.2,0,"['teatro', 'voluntariado']",1,riesgo,60-216-7382,Carlos,Castillo,71.1524,Non-binary
91.9,15,79.5,15.9,65.7,1,['musica'],1,no riesgo,77-904-4191,Marco,Flores,86.7064,Genderqueer
85.8,9,57.0,1.8,63.0,0,['club_ciencias'],0,riesgo,47-554-1487,Elena,Flores,88.7534,Female
85.8,18,72.9,9.8,75.3,1,['club_ciencias'],1,no riesgo,82-171-6809,Lucia,Sanchez,70.5568,Agender
93.2,12,83.8,3.8,76.0,2,"['robotica', 'deportes', 'voluntariado']",0,riesgo,43-779-6999,Elena,Vargas,78.1901,Polygender
75.3,12,81.5,13.4,65.5,1,['club_matematicas'],0,no riesgo,47-331-2348,Juan,Vargas,84.9049,Female
85.7,5,68.4,7.0,66.7,1,['club_lectura'],2,riesgo,64-343-8755,Elena,Martinez,50.7697,Agender
68.3,14,83.7,14.6,57.4,0,['musica'],1,riesgo,72-874-6640,Ana,Sanchez,47.2401,Genderfluid
79.7,20,90.9,10.8,77.8,0,[],0,no riesgo,80-490-7868,Daniela,Vargas,57.6837,Male
97.2,20,78.3,9.6,69.6,1,"['arte', 'ajedrez', 'periodico', 'club_lectura']",0,no riesgo,35-502-6590,Maria,Torres,62.2965,Genderqueer
69.2,20,69.8,10.2,72.0,0,[],2,riesgo,40-606-7361,Valentina,Ramirez,75.0474,Genderqueer
76.0,15,71.9,5.5,63.6,0,[],0,riesgo,85-312-5621,Elena,Castillo,60.0527,Bigender
71.6,15,77.1,13.8,71.9,0,"['ajedrez', 'club_matematicas', 'arte']",1,no riesgo,29-867-3962,Ana,Rodriguez,97.9973,Male
83.7,9,65.9,13.1,87.6,0,"['ajedrez', 'arte', 'teatro', 'club_lectura']",1,riesgo,70-872-5781,Jose,Martinez,48.3954,Genderqueer
77.9,14,75.8,1.5,56.6,2,[],0,riesgo,15-352-6680,Jose,Garcia,72.2158,Genderfluid
80.4,11,62.7,12.1,61.6,0,"['club_lectura', 'robotica']",0,no riesgo,53-902-5701,Jose,Torres,79.1771,Female
91.9,16,64.1,14.8,71.9,0,"['teatro', 'arte', 'voluntariado', 'musica']",0,no riesgo,32-920-4523,Luis,Garcia,83.4505,Genderfluid
100.0,20,47.9,12.4,80.4,2,[],0,riesgo,80-683-9514,Juan,Sanchez,77.3013,Male
76.6,10,85.3,13.0,81.6,0,['voluntariado'],1,riesgo,18-721-1508,Valentina,Sanchez,87.7555,Genderqueer
86.7,12,51.9,10.3,86.0,0,['ajedrez'],0,riesgo,72-934-3178,Ana,Perez,74.3369,Genderfluid
80.9,14,62.2,5.3,82.3,1,"['arte', 'periodico']",0,riesgo,16-996-8269,Maria,Rodriguez,52.4794,Genderqueer
76.1,11,64.8,7.7,78.5,1,"['musica', 'ajedrez', 'voluntariado']",1,riesgo,62-130-3019,Angel,Gonzalez,67.6101,Genderfluid
77.1,13,66.4,10.1,54.2,0,"['teatro', 'club_lectura']",0,riesgo,59-604-9052,Maria,Vargas,51.4321,Bigender
65.4,20,82.7,13.3,82.3,0,"['robotica', 'voluntariado', 'club_ciencias']",1,no riesgo,15-374-2962,Daniela,Rodriguez,62.9523,Genderfluid
80.0,14,66.6,16.0,81.6,2,"['periodico', 'club_ciencias']",0,riesgo,76-586-4981,Luis,Torres,54.0992,Genderfluid
84.6,17,96.9,4.7,77.0,3,"['ajedrez', 'club_ciencias', 'voluntariado']",1,riesgo,62-283-1427,Ana,Sanchez,65.5418,Male
74.7,14,89.6,4.7,45.5,1,"['club_ciencias', 'voluntariado']",0,riesgo,82-966-5156,Marco,Castillo,81.5404,Genderqueer
92.2,11,78.3,1.6,70.4,0,[],0,riesgo,46-865-2228,Maria,Perez,84.7472,Polygender
100.0,13,82.6,10.2,61.6,0,"['club_ciencias', 'robotica']",0,no riesgo,85-352-1238,Camila,Lopez,76.6561,Non-binary
85.2,15,93.4,9.4,75.4,1,['ajedrez'],0,no riesgo,92-509-7803,Daniela,Ramirez,77.0595,Agender
100.0,14,72.0,9.3,73.8,1,['club_ciencias'],1,no riesgo,49-216-4729,Juan,Martinez,58.7468,Agender
86.1,15,78.1,9.5,58.9,3,"['teatro', 'club_ciencias']",0,no riesgo,61-405-2374,Elena,Torres,65.9342,Male
91.5,20,78.2,9.8,90.7,1,[],0,no riesgo,47-806-2529,Mateo,Sanchez,74.0918,Genderqueer
75.8,10,100.0,12.4,71.2,1,['club_ciencias'],0,no riesgo,10-582-5010,Diego,Rodriguez,50.8488,Male
100.0,20,55.8,0.2,95.1,1,"['deportes', 'club_ciencias']",1,no riesgo,93-824-5641,Maria,Lopez,56.6064,Female
97.9,14,78.1,1.8,62.1,0,[],1,no riesgo,58-707-8587,Luis,Rodriguez,76.2045,Male
95.7,20,73.8,20.5,60.6,2,[],0,no riesgo,51-899-3868,Carlos,Gonzalez,87.4365,Genderqueer
100.0,12,66.1,1.9,89.0,0,[],0,riesgo,86-106-6730,Maria,Garcia,71.5217,Bigender
78.6,20,92.2,17.1,67.3,0,[],0,no riesgo,42-435-9586,Maria,Martinez,69.8841,Female
89.2,20,75.4,15.3,63.4,2,"['arte', 'ajedrez', 'club_ciencias', 'teatro']",0,riesgo,37-551-7403,Jose,Castillo,84.6456,Polygender
88.4,16,58.7,15.7,80.2,2,['deportes'],1,riesgo,45-670-2340,Maria,Lopez,69.4283,Bigender
83.8,19,56.2,10.6,57.2,4,['robotica'],1,riesgo,15-208-9629,Diego,Vargas,91.6918,Genderfluid
100.0,19,88.5,9.3,62.8,1,[],1,riesgo,54-410-9144,Maria,Vargas,61.5755,Agender
74.1,20,59.7,6.8,79.2,1,[],0,riesgo,92-147-2353,Elena,Martinez,43.6189,Agender
77.8,13,67.4,13.0,91.7,1,['club_matematicas'],1,no riesgo,63-658-2382,Camila,Martinez,73.2153,Genderfluid
81.3,10,90.9,2.7,60.0,2,"['ajedrez', 'club_lectura']",1,riesgo,67-411-4510,Elena,Garcia,77.6347,Female
89.0,18,63.5,2.1,96.2,0,"['musica', 'club_matematicas', 'ajedrez']",2,riesgo,41-719-6428,Valentina,Vargas,90.2682,Genderqueer
81.8,14,83.3,11.9,73.2,0,"['club_ciencias', 'robotica']",0,no riesgo,55-648-2959,Jose,Rodriguez,71.8196,Male
82.6,14,47.3,16.9,55.2,0,"['voluntariado', 'club_matematicas', 'club_ciencias']",0,no riesgo,18-796-9824,Jose,Perez,52.8279,Female
80.2,9,73.6,15.0,76.3,0,[],1,riesgo,69-566-7038,Angel,Sanchez,44.6735,Agender
90.8,7,71.4,14.9,67.0,1,[],1,riesgo,76-859-5759,Luis,Rodriguez,63.1489,Bigender
69.2,14,59.9,20.6,79.0,1,['club_matematicas'],1,riesgo,71-829-3061,Diego,Perez,78.7261,Non-binary
72.9,4,68.6,17.5,66.6,0,['club_lectura'],0,no riesgo,23-100-8584,Camila,Garcia,66.3395,Genderfluid
91.4,8,83.1,9.4,90.4,2,['periodico'],2,riesgo,25-575-9153,Angel,Lopez,73.1347,Genderqueer
87.1,12,92.1,2.8,45.9,1,['periodico'],2,riesgo,80-232-4510,Daniela,Torres,56.0474,Non-binary
75.9,19,52.3,14.6,79.3,1,['club_lectura'],1,riesgo,55-930-2459,Valentina,Garcia,63.227,Bigender
84.1,3,62.8,11.2,92.5,2,['ajedrez'],0,riesgo,47-578-1765,Maria,Castillo,58.7557,Bigender
100.0,14,52.0,9.4,46.5,1,"['voluntariado', 'club_ciencias', 'musica']",0,riesgo,76-898-8491,Lucia,Perez,87.8668,Agender
86.4,14,80.0,8.1,92.0,0,[],0,no riesgo,76-237-4853,Diego,Sanchez,71.5268,Agender
100.0,20,78.8,4.9,69.3,0,['club_lectura'],1,no riesgo,87-321-5192,Daniela,Flores,78.7617,Non-binary
74.8,18,73.5,7.9,70.2,1,"['club_ciencias', 'deportes', 'robotica', 'arte']",0,no riesgo,34-328-6044,Maria,Gonzalez,47.3576,Polygender
80.8,20,67.2,10.6,77.7,0,"['robotica', 'club_matematicas', 'ajedrez']",3,no riesgo,92-751-3809,Luis,Sanchez,45.9485,Agender
91.7,17,71.9,6.2,72.3,1,"['musica', 'club_matematicas']",2,riesgo,43-129-1303,Valentina,Sanchez,74.9532,Polygender
96.1,18,89.5,5.3,74.0,0,"['periodico', 'voluntariado']",0,no riesgo,16-676-9392,Luis,Castillo,89.3736,Genderfluid
91.2,20,79.4,6.0,77.7,2,['musica'],0,riesgo,21-350-5744,Jose,Torres,85.0766,Non-binary
90.5,8,61.7,10.0,67.5,1,[],1,no riesgo,54-802-9827,Ana,Garcia,67.7247,Female
89.3,10,60.0,14.1,36.8,1,"['ajedrez', 'club_ciencias', 'arte']",0,riesgo,15-752-1259,Juan,Flores,82.8134,Female
78.4,16,63.1,6.6,100.0,0,"['deportes', 'voluntariado', 'arte', 'musica']",0,no riesgo,42-413-2592,Carlos,Flores,59.1235,Non-binary
83.7,14,75.1,8.2,66.4,2,['club_lectura'],1,no riesgo,43-503-9334,Mateo,Garcia,71.3395,Agender
76.9,16,89.7,3.4,78.8,0,"['deportes', 'club_matematicas', 'ajedrez', 'club_lectura']",0,no riesgo,92-552-3450,Carlos,Martinez,64.2707,Polygender
71.2,18,75.6,7.3,72.9,0,"['deportes', 'teatro']",1,no riesgo,54-151-6311,Diego,Sanchez,70.0593,Male
92.4,9,77.8,15.6,81.7,2,['arte'],1,no riesgo,54-940-1504,Juan,Garcia,79.9374,Male
89.4,19,57.9,10.6,61.8,0,[],1,no riesgo,11-206-4748,Juan,Lopez,83.7163,Bigender
100.0,14,83.2,8.1,73.7,0,"['ajedrez', 'arte', 'club_lectura']",0,no riesgo,48-347-6759,Valentina,Perez,75.0424,Agender
64.8,9,94.7,11.0,66.1,1,"['arte', 'musica', 'robotica']",0,no riesgo,96-634-4438,Juan,Lopez,72.3907,Female
87.3,20,90.0,6.7,60.9,1,[],0,no riesgo,65-838-8072,Camila,Perez,36.3315,Genderfluid
100.0,15,80.5,0.6,78.1,0,['teatro'],1,riesgo,42-441-3105,Ana,Vargas,65.742,Genderfluid
70.3,3,51.7,14.6,70.0,0,"['teatro', 'deportes']",1,riesgo,36-733-7067,Angel,Perez,67.9499,Male
88.8,11,83.7,18.1,80.6,0,"['arte', 'periodico']",0,no riesgo,39-935-9132,Camila,Gonzalez,70.5717,Agender
90.8,14,57.0,5.3,96.6,1,"['club_ciencias', 'arte', 'musica']",2,riesgo,98-650-7631,Daniela,Rodriguez,89.7454,Genderqueer
75.4,17,66.6,6.2,60.4,0,['periodico'],0,riesgo,97-524-6687,Angel,Sanchez,93.0219,Non-binary
66.5,15,75.2,11.0,72.8,1,[],0,riesgo,76-708-4453,Valentina,Ramirez,89.0415,Bigender
100.0,8,76.2,8.9,77.5,1,"['teatro', 'arte', 'club_ciencias']",0,no riesgo,93-756-2290,Maria,Ramirez,68.6094,Non-binary
89.1,20,91.6,4.4,52.1,0,[],0,riesgo,32-619-4210,Luis,Martinez,68.5527,Agender
89.0,9,75.3,9.8,75.7,3,"['ajedrez', 'deportes']",1,riesgo,98-598-9560,Juan,Garcia,59.5045,Non-binary
100.0,13,86.9,16.2,66.4,0,[],1,no riesgo,13-684-6348,Luis,Rodriguez,99.8438,Polygender
59.1,12,89.8,20.8,69.3,0,[],1,riesgo,22-125-6799,Daniela,Garcia,68.2896,Non-binary
80.6,20,62.4,15.8,78.9,1,"['musica', 'arte']",1,riesgo,58-695-5151,Luis,Ramirez,82.4397,Polygender
74.8,10,59.9,7.1,59.6,1,['musica'],0,riesgo,24-319-1612,Marco,Gonzalez,80.0347,Genderfluid
100.0,10,72.0,12.5,42.3,1,[],1,riesgo,92-161-3283,Valentina,Gonzalez,65.064,Bigender
68.5,14,59.2,0.0,80.4,2,[],0,riesgo,25-328-4539,Juan,Flores,69.9167,Agender
90.4,7,77.4,4.9,66.0,0,"['voluntariado', 'teatro']",0,riesgo,45-939-3274,Valentina,Lopez,51.3342,Non-binary
83.9,18,63.2,3.8,96.1,0,"['arte', 'musica', 'ajedrez']",1,no riesgo,78-887-2949,Valentina,Ramirez,76.6416,Male
81.6,16,62.9,6.1,74.4,0,"['robotica', 'ajedrez', 'voluntariado']",1,no riesgo,98-537-2923,Angel,Flores,57.6309,Agender
74.1,7,100.0,16.1,75.7,0,"['deportes', 'ajedrez', 'arte']",1,no riesgo,38-894-4175,Lucia,Flores,82.733,Male
96.0,18,71.0,10.1,61.0,1,['arte'],0,riesgo,41-511-7302,Maria,Martinez,95.5668,Male
89.3,20,77.5,14.3,48.3,0,"['deportes', 'robotica']",0,riesgo,20-277-6364,Diego,Gonzalez,78.7086,Agender
